bc_id,bc_type,bc_modif1,bc_modif2,bc_temp,bc_time,bc_rate,bc_oc,bc_ssa,bc_idig,bc_co,bc_loading,oxi_mw,oxi_srp,oxi_bde,oxi_pka,oxi_loading,op_id,op_mw,op_kow,op_pka,op_conc,ph,k
sorghum stalks BC,Plant,Pristine,Pristine,650,2,5,0.13,6.5,1.621,7.7,1.8,192.11,2.08,92,-3.5,1.748201,Sulfadiazine,254.278,0.09,6.99,9.2302914,3.5,2.886056648
sorghum stalks BC,Plant,Pristine,Pristine,650,2,5,0.13,6.5,1.621,7.7,1.8,192.11,2.08,92,-3.5,1.748201,Sulfadiazine,254.278,0.09,6.99,9.2302914,5,2.903089987
sorghum stalks BC,Plant,Pristine,Pristine,650,2,5,0.13,6.5,1.621,7.7,1.8,192.11,2.08,92,-3.5,1.748201,Sulfadiazine,254.278,0.09,6.99,9.2302914,9,2.958607315
sorghum stalks BC,Plant,Pristine,Pristine,650,2,5,0.13,6.5,1.621,7.7,1.8,192.11,2.08,92,-3.5,1.748201,Sulfadiazine,254.278,0.09,6.99,9.2302914,12,2.995678626
sorghum stalks BC,Plant,Pristine,Pristine,650,2,5,0.13,6.5,1.621,7.7,1.8,192.11,2.08,92,-3.5,1.748201,Sulfadiazine,254.278,0.09,6.99,9.2302914,3.5,2.886056648
sorghum stalks BC,Plant,Pristine,Pristine,650,2,5,0.13,6.5,1.621,7.7,1.8,192.11,2.08,92,-3.5,1.748201,Sulfadiazine,254.278,0.09,6.99,9.2302914,5,2.978810701
sorghum stalks BC,Plant,Pristine,Pristine,650,2,5,0.13,6.5,1.621,7.7,1.8,192.11,2.08,92,-3.5,1.748201,Sulfadiazine,254.278,0.09,6.99,9.2302914,9,2.982966661
sorghum stalks BC,Plant,Pristine,Pristine,650,2,5,0.13,6.5,1.621,7.7,1.8,192.11,2.08,92,-3.5,1.748201,Sulfadiazine,254.278,0.09,6.99,9.2302914,12,2.995678626
luffa sponge BC,Plant,Pristine,Pristine,600,2,5,0.122024555,3.794,0.88,18.605,0.2,152.2,1.82,377,9.3,1.522,AO7,350.32,2.35,8.26,20,3.42,2.769551079
luffa sponge BC,Plant,Pristine,Pristine,800,2,5,1.32,304.49,1.05,27.21,0.2,152.2,1.82,377,9.3,1.522,AO7,350.32,2.35,8.26,20,3.42,0.970210529
luffa sponge BC,Plant,Pristine,Pristine,800,2,5,1.32,304.49,1.05,27.21,0.05,152.2,1.82,377,9.3,1.522,AO7,350.32,2.35,8.26,20,3.42,2.408935393
luffa sponge BC,Plant,Pristine,Pristine,800,2,5,1.32,304.49,1.05,27.21,0.1,152.2,1.82,377,9.3,1.522,AO7,350.32,2.35,8.26,20,3.42,1.55129368
luffa sponge BC,Plant,Pristine,Pristine,800,2,5,1.32,304.49,1.05,27.21,0.15,152.2,1.82,377,9.3,1.522,AO7,350.32,2.35,8.26,20,3.42,1.411168274
luffa sponge BC,Plant,Pristine,Pristine,800,2,5,1.32,304.49,1.05,27.21,0.2,152.2,1.82,377,9.3,0.761,AO7,350.32,2.35,8.26,20,3.42,1.159266765
luffa sponge BC,Plant,Pristine,Pristine,800,2,5,1.32,304.49,1.05,27.21,0.2,152.2,1.82,377,9.3,1.1415,AO7,350.32,2.35,8.26,20,3.42,1.059483515
luffa sponge BC,Plant,Pristine,Pristine,800,2,5,1.32,304.49,1.05,27.21,0.2,152.2,1.82,377,9.3,1.9025,AO7,350.32,2.35,8.26,20,3.42,0.927382523
luffa sponge BC,Plant,Pristine,Pristine,800,2,5,1.32,304.49,1.05,27.21,0.2,152.2,1.82,377,9.3,2.283,AO7,350.32,2.35,8.26,20,3.42,0.901010361
swine bone BC,Bone,Pristine,Pristine,900,2,5,0.1157,43.56,1.1662,11.82,0.02,192.11,2.08,92,-3.5,1,acetaminophen,151.163,1.46,9.5,20,6,0.882728704
swine bone BC,Bone,Acid,Pristine,700,2,5,0.2472,603.375,1.2075,10.99,0.02,192.11,2.08,92,-3.5,1,acetaminophen,151.163,1.46,9.5,20,6,0.995678626
swine bone BC,Bone,Acid,Pristine,800,2,5,0.3714,922.04,1.3811,9.69,0.02,192.11,2.08,92,-3.5,1,acetaminophen,151.163,1.46,9.5,20,6,0.488116639
swine bone BC,Bone,Acid,Pristine,900,2,5,0.99,1199.92,1.1104,6.94,0.02,192.11,2.08,92,-3.5,1,acetaminophen,151.163,1.46,9.5,20,6,0.355561411
Wood chips graphitic BC,Plant,Pristine,Pristine,400,2,5,0.081081081,526.3,0.97,1.2,0.2,192.11,2.08,92,-3.5,1.53688,tetracycline,444.435,-1.19,3.3,22.22175,4.2,2.008773924
Wood chips graphitic BC,Plant,Pristine,Pristine,600,2,5,0.072961373,536.8,1,0.9,0.2,192.11,2.08,92,-3.5,1.53688,tetracycline,444.435,-1.19,3.3,22.22175,4.2,1.853871964
Wood chips graphitic BC,Plant,Pristine,Pristine,800,2,5,0.067235859,574.8,1.04,0.8,0.2,192.11,2.08,92,-3.5,1.53688,tetracycline,444.435,-1.19,3.3,22.22175,4.2,1.754487332
Wood chips graphitic BC,Plant,Pristine,Pristine,1000,2,5,0.049317943,600.1,1.15,0.8,0.2,192.11,2.08,92,-3.5,1.53688,tetracycline,444.435,-1.19,3.3,22.22175,4.2,1.623423043
Wood chips graphitic BC,Plant,Pristine,Pristine,1100,2,5,0.049317943,514.8,1.1,0.8,0.2,192.11,2.08,92,-3.5,1.53688,tetracycline,444.435,-1.19,3.3,22.22175,4.2,1.709965389
Wood chips graphitic BC,Plant,Pristine,Pristine,1000,2,5,0.049317943,600.1,1.15,0.8,0.2,192.11,2.08,92,-3.5,1.53688,BPA,228.29,3.32,9.6,11.4145,4.2,1.542118103
Wood chips graphitic BC,Plant,Pristine,Pristine,1000,2,5,0.049317943,600.1,1.15,0.8,0.2,192.11,2.08,92,-3.5,1.53688,SMX,253.279,0.89,1.6,12.66395,4.2,1.521433504
Wood chips graphitic BC,Plant,Pristine,Pristine,1000,2,5,0.049317943,600.1,1.15,0.8,0.2,192.11,2.08,92,-3.5,1.53688,Orange II,350.32,-0.95,8.26,17.516,4.2,1.850780887
Wood chips graphitic BC,Plant,Pristine,Pristine,1000,2,5,0.049317943,600.1,1.15,0.8,0.2,192.11,2.08,92,-3.5,1.53688,BPA,228.29,3.32,9.6,22.829,4.2,2.091514981
Wood chips graphitic BC,Plant,Pristine,Pristine,1000,2,5,0.049317943,600.1,1.15,0.8,0.2,192.11,2.08,92,-3.5,1.53688,SMX,253.279,0.89,1.6,25.3279,4.2,2.15490196
Wood chips graphitic BC,Plant,Pristine,Pristine,1000,2,5,0.049317943,600.1,1.15,0.8,0.2,192.11,2.08,92,-3.5,1.53688,Orange II,350.32,-0.95,8.26,35.032,4.2,2.769551079
ball-milled mulberry biochar,Plant,Pristine,Pristine,700,2,10,0.32965851,25.01,0.79,3.5975,1,192.11,2.08,92,-3.5,1.15266,trimethoprim,290.32,0.91,7.12,6,6.7,2.455931956
ball-milled mulberry biochar,Plant,Pristine,Pristine,900,2,10,0.07802136,33.16,0.96,6.395,1,192.11,2.08,92,-3.5,1.15266,trimethoprim,290.32,0.91,7.12,6,6.7,2.431798276
N ball-milled mulberry biochar,Plant,Heteroatom,Pristine,700,2,10,0.223136312,95.26,0.83,9.1925,1,192.11,2.08,92,-3.5,1.15266,trimethoprim,290.32,0.91,7.12,6,6.7,2.721246399
N ball-milled mulberry biochar,Plant,Heteroatom,Pristine,900,2,10,0.064648027,122.49,0.98,11.99,1,192.11,2.08,92,-3.5,1.15266,trimethoprim,290.32,0.91,7.12,6,6.7,2.060480747
N ball-milled mulberry biochar,Plant,Heteroatom,Pristine,900,2,10,0.064648027,122.49,0.98,11.99,0.5,192.11,2.08,92,-3.5,1.15266,trimethoprim,290.32,0.91,7.12,6,6.7,2.455931956
N ball-milled mulberry biochar,Plant,Heteroatom,Pristine,900,2,10,0.064648027,122.49,0.98,11.99,0.75,192.11,2.08,92,-3.5,1.15266,trimethoprim,290.32,0.91,7.12,6,6.7,2.387216143
N ball-milled mulberry biochar,Plant,Heteroatom,Pristine,900,2,10,0.064648027,122.49,0.98,11.99,1,192.11,2.08,92,-3.5,0.57633,trimethoprim,290.32,0.91,7.12,6,6.7,2.397940009
N ball-milled mulberry biochar,Plant,Heteroatom,Pristine,900,2,10,0.064648027,122.49,0.98,11.99,1,192.11,2.08,92,-3.5,1.72899,trimethoprim,290.32,0.91,7.12,6,6.7,1.853871964
N ball-milled mulberry biochar,Plant,Heteroatom,Pristine,900,2,10,0.064648027,122.49,0.98,11.99,1,192.11,2.08,92,-3.5,1.15266,trimethoprim,290.32,0.91,7.12,6,3,2.431798276
N ball-milled mulberry biochar,Plant,Heteroatom,Pristine,900,2,10,0.064648027,122.49,0.98,11.99,1,192.11,2.08,92,-3.5,1.15266,trimethoprim,290.32,0.91,7.12,6,4,2.214670165
N ball-milled mulberry biochar,Plant,Heteroatom,Pristine,900,2,10,0.064648027,122.49,0.98,11.99,1,192.11,2.08,92,-3.5,1.15266,trimethoprim,290.32,0.91,7.12,6,10,2.346787486
N ball-milled mulberry biochar,Plant,Heteroatom,Pristine,900,2,10,0.064648027,122.49,0.98,11.99,1,192.11,2.08,92,-3.5,1.15266,trimethoprim,290.32,0.91,7.12,6,12,2.677780705
Fe-N Algae BC,Algae,Metal,Heteroatom,500,2,5,0.233903935,131.5,0.92,12.89142857,0.2,192.11,2.08,92,-3.5,0.76844,SMX,253.279,0.89,1.6,20,7,2.337242168
Fe-N Algae BC,Algae,Metal,Heteroatom,600,2,5,0.235583139,158.2,0.96,13.79285714,0.2,192.11,2.08,92,-3.5,0.76844,SMX,253.279,0.89,1.6,20,7,2.031517051
Fe-N Algae BC,Algae,Metal,Heteroatom,700,2,5,0.396456086,220.4,0.99,14.69428571,0.2,192.11,2.08,92,-3.5,0.76844,SMX,253.279,0.89,1.6,20,7,1.596879479
Fe-N Algae BC,Algae,Metal,Heteroatom,800,2,5,0.262933333,254.3,1.04,15.59571429,0.2,192.11,2.08,92,-3.5,0.76844,SMX,253.279,0.89,1.6,20,7,1.42136079
tannery sludge BC,Sludge,Pristine,Pristine,300,2,5,2.142857143,17.46,1.646666667,16.49714286,0.3,192.11,2.08,92,-3.5,0.57633,tetracycline,444.435,-1.19,3.3,50,7,2.045757491
tannery sludge BC,Sludge,Pristine,Pristine,400,2,5,2.5,36.86,2.253333333,17.39857143,0.3,192.11,2.08,92,-3.5,0.57633,tetracycline,444.435,-1.19,3.3,50,7,1.387216143
tannery sludge BC,Sludge,Pristine,Pristine,500,2,5,2.718181818,40.98,2.86,18.3,0.3,192.11,2.08,92,-3.5,0.57633,tetracycline,444.435,-1.19,3.3,50,7,1.22184875
tannery sludge BC,Sludge,Pristine,Pristine,600,2,5,2.952380952,31.56,2.4475,18.15,0.3,192.11,2.08,92,-3.5,0.57633,tetracycline,444.435,-1.19,3.3,50,7,1.337242168
tannery sludge BC,Sludge,Pristine,Pristine,700,2,5,4.883333333,23.43,2.035,18,0.3,192.11,2.08,92,-3.5,0.57633,tetracycline,444.435,-1.19,3.3,50,7,1.468521083
tannery sludge BC,Sludge,Pristine,Pristine,800,2,5,4.444444444,22.49,1.6225,17.85,0.3,192.11,2.08,92,-3.5,0.57633,tetracycline,444.435,-1.19,3.3,50,7,1.920818754
BC-Fe 1:2,Plant,Metal,Pristine,800,2,10,2.975951904,140.42,1.21,17.7,0.2,192.11,2.08,92,-3.5,0.96055,tetracycline,444.435,-1.19,3.3,20,3,0.060780364
Fe-N Corn straw BC,Plant,Metal,Heteroatom,400,1.5,10,0.303,195.55,0.82,33.36,0.06,192.11,2.08,92,-3.5,0.19211,BPA,228.29,3.32,9.6,2,7,1.060480747
Fe-N Corn straw BC,Plant,Metal,Heteroatom,600,1.5,10,0.197,880.139,0.98,32.09,0.06,192.11,2.08,92,-3.5,0.19211,BPA,228.29,3.32,9.6,2,7,0.626720107
Fe-N Corn straw BC,Plant,Metal,Heteroatom,800,1.5,10,0.107,1691.81,1.02,19.96,0.06,192.11,2.08,92,-3.5,0.19211,BPA,228.29,3.32,9.6,2,7,0.317313522
Fe rice straw BC,Plant,Metal,Pristine,800,1,5,0.244039271,165.71,1.035,15.61904762,0.25,152.2,1.82,377,9.3,0.1522,Sulfadiazine,254.278,0.09,6.99,10,5.5,1.823908741
N-Fe rice straw BC,Plant,Metal,Heteroatom,800,1,5,0.222407812,276.22,1.05,11.27809524,0.25,152.2,1.82,377,9.3,0.1522,Sulfadiazine,254.278,0.09,6.99,10,5.5,0.928117993
cyanobacterial biochars,Algae,Pristine,Pristine,200,1,2.5,0.582010582,0.86,1.065,6.937142857,0.1,192.11,2.08,92,-3.5,0.19211,norfloxacin,319.331,0.83,6.3,5,6.8,1.823908741
cyanobacterial biochars,Algae,Pristine,Pristine,500,1,2.5,0.555555556,4.2,1.08,13,0.1,192.11,2.08,92,-3.5,0.19211,norfloxacin,319.331,0.83,6.3,5,6.8,1.698970004
cyanobacterial biochars,Algae,Pristine,Pristine,950,1,2.5,0.545634921,9.16,1.095,22,0.1,192.11,2.08,92,-3.5,0.19211,norfloxacin,319.331,0.83,6.3,5,6.8,1.366531544
Food digestate BC,Sludge,Acid,Pristine,800,2,10,0.50924,462.8257,1.11,18.12,0.3,192.11,2.08,92,-3.5,0.019211,Diclofenac,296.148,4.02,4.15,20,7,1.657577319
Food digestate BC,Sludge,Acid,Pristine,800,2,10,0.50924,462.8257,1.11,18.12,0.3,152.2,1.82,377,9.3,0.01522,Diclofenac,296.148,4.02,4.15,20,7,0.687822644
Lotus Leaf BC,Plant,Acid,Pristine,700,2,5,0.215380685,118.93,0.97,13.41,0.25,192.11,2.08,92,-3.5,4,AO7,350.32,2.35,8.26,200,6.4,2.638272164
Lotus Leaf BC,Plant,Acid,Pristine,800,2,5,0.134901868,676.34,1.02,8.7,0.25,192.11,2.08,92,-3.5,4,AO7,350.32,2.35,8.26,200,6.4,0.765482716
Lotus Leaf BC,Plant,Acid,Pristine,900,2,5,0.123073384,360.49,1.07,7.7825,0.25,192.11,2.08,92,-3.5,4,AO7,350.32,2.35,8.26,200,6.4,1.653647026
Wheat straw BC,Plant,Heteroatom,Pristine,700,1,10,0.314395393,26.74,1.087,6.865,0.02,192.11,2.08,92,-3.5,0.19211,tetracycline,444.435,-1.19,3.3,30,7,2.823908741
N-Wheat straw BC,Plant,Heteroatom,Pristine,700,1,10,0.1910299,58.29,1.194,5.9475,0.02,192.11,2.08,92,-3.5,0.19211,tetracycline,444.435,-1.19,3.3,30,7,2.638272164
NB-Wheat straw BC,Plant,Heteroatom,Pristine,700,1,10,0.1910299,72.01,1.214,5.03,0.02,192.11,2.08,92,-3.5,0.19211,tetracycline,444.435,-1.19,3.3,30,7,2.167491087
litchi branch BC,Plant,Pristine,Pristine,800,1.5,10,0.102600339,312,0.89,3.945,0.1,192.11,2.08,92,-3.5,0.96055,BPA,228.29,3.32,9.6,10,7,2.318758763
N-litchi branch BC,Plant,Heteroatom,Pristine,800,1.5,10,0.124229979,821,0.97,2.86,0.1,192.11,2.08,92,-3.5,0.96055,BPA,228.29,3.32,9.6,10,7,1.790484985
Celluose BC,Plant,Pristine,Pristine,200,1,10,1.191260745,5.5,0.46,14.04,0.5,192.11,2.08,92,-3.5,0.5,ofloxacin,361.368,0.83,6.3,10,7,3.920818754
Celluose BC,Plant,Pristine,Pristine,500,1,10,0.188068253,35.02,0.73,25.22,0.5,192.11,2.08,92,-3.5,0.5,ofloxacin,361.368,0.83,6.3,10,7,3.045757491
Celluose BC,Plant,Pristine,Pristine,1000,1,10,0.085391516,58.88,1.18,8.13,0.5,192.11,2.08,92,-3.5,0.5,ofloxacin,361.368,0.83,6.3,10,7,2.292429824
Lignin BC,Plant,Pristine,Pristine,200,1,10,0.974666958,2.2,0.516,8.1725,0.5,192.11,2.08,92,-3.5,0.5,ofloxacin,361.368,0.83,6.3,10,7,3.886056648
Lignin BC,Plant,Pristine,Pristine,500,1,10,0.427033871,5.74,0.75,8.215,0.5,192.11,2.08,92,-3.5,0.5,ofloxacin,361.368,0.83,6.3,10,7,3.301029996
Lignin BC,Plant,Pristine,Pristine,1000,1,10,0.318405663,2.58,1.14,8.2575,0.5,192.11,2.08,92,-3.5,0.5,ofloxacin,361.368,0.83,6.3,10,7,3.301029996
wallnut shell BC,Plant,Acid,Pristine,700,1,10,0.043,359,0.931,8.3,2,192.11,2.08,92,-3.5,0.38422,Sulfamethazine,278.33,0.25,7.59,20,3.5,1.913640169
cotton stalks BC,Plant,Acid,Pristine,700,1,10,0.047,179,0.839,6.8,2,192.11,2.08,92,-3.5,0.38422,Sulfamethazine,278.33,0.25,7.59,20,3.5,2.619788758
Spirulina BC,Algae,Pristine,Pristine,700,2,10,0.411262799,157,3.67,13.84,0.1,192.11,2.08,92,-3.5,0.19211,SMX,253.279,0.89,1.6,10,7,4
N-Spirulina BC,Algae,Basic,Heteroatom,500,2,10,0.563909774,389,3.25,12.09,0.1,192.11,2.08,92,-3.5,0.19211,SMX,253.279,0.89,1.6,10,7,2.292429824
N-Spirulina BC,Algae,Basic,Heteroatom,600,2,10,0.467908903,945,3.55,13.6,0.1,192.11,2.08,92,-3.5,0.19211,SMX,253.279,0.89,1.6,10,7,1.749579998
N-Spirulina BC,Algae,Basic,Heteroatom,700,2,10,0.369620253,737,3.73,14.43,0.1,192.11,2.08,92,-3.5,0.19211,SMX,253.279,0.89,1.6,10,7,1.188424994
peanut hull BC,Plant,Pristine,Pristine,700,2,5,0.046491698,123.32,3.0575,3.59,1,192.11,2.08,92,-3.5,2,tetracycline,444.435,-1.19,3.3,20,3,1.420216403
Fe-peanut hull BC,Plant,Metal,Pristine,700,2,5,0.051057303,160.22,2.385,5.85,1,192.11,2.08,92,-3.5,2,tetracycline,444.435,-1.19,3.3,20,3,2.004364805
Zn-Fe-peanut hull BC,Plant,Metal,Metal,700,2,5,0.042920354,242.54,1.7125,2.87,1,192.11,2.08,92,-3.5,2,tetracycline,444.435,-1.19,3.3,20,3,1.815308569
N Corn straw BC,Plant,Heteroatom,Pristine,700,1,5,0.121,6.26,1.04,6.8,0.015,152.2,1.82,377,9.3,0.1522,"2,4 DCP",163,3.17,7.89,8.15,7,2.045757491
N Corn straw BC,Plant,Heteroatom,Pristine,800,1,5,0.102,27.1,1.1,7.3,0.015,152.2,1.82,377,9.3,0.1522,"2,4 DCP",163,3.17,7.89,8.15,7,1.638272164
N Corn straw BC,Plant,Heteroatom,Pristine,900,1,5,0.243,557,1.07,5.3,0.015,152.2,1.82,377,9.3,0.1522,"2,4 DCP",163,3.17,7.89,8.15,7,1.187086643
N Corn straw BC,Plant,Heteroatom,Pristine,1000,1,5,0.213,633,1.04,6.2,0.015,152.2,1.82,377,9.3,0.1522,"2,4 DCP",163,3.17,7.89,8.15,7,0.583359493
N Corn straw BC,Plant,Heteroatom,Pristine,800,0.166666667,5,0.095,7.6,1.11,4.4,0.015,152.2,1.82,377,9.3,0.1522,"2,4 DCP",163,3.17,7.89,8.15,7,1.769551079
N Corn straw BC,Plant,Heteroatom,Pristine,800,2,5,0.073,367,1.09,5.2,0.015,152.2,1.82,377,9.3,0.1522,"2,4 DCP",163,3.17,7.89,8.15,7,1.48148606
N Corn straw BC,Plant,Heteroatom,Pristine,800,3,5,0.057,453,1.04,7.3,0.015,152.2,1.82,377,9.3,0.1522,"2,4 DCP",163,3.17,7.89,8.15,7,1.455931956
N Corn straw BC,Plant,Heteroatom,Acid,800,2,5,0.164,357,1.25,10.9,0.015,152.2,1.82,377,9.3,0.1522,"2,4 DCP",163,3.17,7.89,8.15,7,1.167491087
N Corn straw BC,Plant,Heteroatom,Acid,800,2,5,0.158,434,1.15,10.4,0.015,152.2,1.82,377,9.3,0.1522,"2,4 DCP",163,3.17,7.89,8.15,7,0.93930216
N Corn straw BC,Plant,Heteroatom,Basic,800,2,5,0.189,364,1.2,14.3,0.015,152.2,1.82,377,9.3,0.1522,"2,4 DCP",163,3.17,7.89,8.15,7,1.522878745
N Corn straw BC,Plant,Heteroatom,Basic,800,2,5,0.192,443,1.15,10.2,0.015,152.2,1.82,377,9.3,0.1522,"2,4 DCP",163,3.17,7.89,8.15,7,1.229147988
sludge BC,Sludge,Pristine,Pristine,700,3,5,0.91325811,17.81,0.9813,25.24,0.03,152.2,1.82,377,9.3,0.1,BPA,228.29,3.32,9.6,100,7,1.68613278
acetate- SBC,Sludge,Basic,Pristine,700,3,5,1.087427626,25.0182,0.9025,24.7,0.03,152.2,1.82,377,9.3,0.1,BPA,228.29,3.32,9.6,100,7,1.254144805
pine needle BC,Plant,Pristine,Pristine,800,2,10,0.137508667,115.4,0.966,20.85,0.1,192.11,2.08,92,-3.5,1.15266,tetracycline,444.435,-1.19,3.3,40,4,2.13076828
NS pine needle BC,Plant,Heteroatom,Heteroatom,800,2,10,0.057955619,372.9,1.215,17,0.1,192.11,2.08,92,-3.5,1.15266,tetracycline,444.435,-1.19,3.3,40,4,1.01278077
tea leaves BC,Plant,Pristine,Pristine,400,2,5,0.761,36.109,1.04,22.15333333,0.8,192.11,2.08,92,-3.5,0.76844,tetracycline,444.435,-1.19,3.3,10,6.3,2.503070352
tea leaves BC,Plant,Pristine,Pristine,500,2,5,0.346,58.184,0.94,27.30666667,0.8,192.11,2.08,92,-3.5,0.76844,tetracycline,444.435,-1.19,3.3,10,6.3,2.286509457
tea leaves BC,Plant,Pristine,Pristine,600,2,5,0.315,64.586,0.92,32.46,0.8,192.11,2.08,92,-3.5,0.76844,tetracycline,444.435,-1.19,3.3,10,6.3,2.020907099
paper sludge BC,Sludge,Pristine,Pristine,700,6,10,0.74,7.12,0.915,30.745,0.05,192.11,2.08,92,-3.5,2,tetracycline,444.435,-1.19,3.3,20,7,1.233587153
paper sludge BC,Sludge,Pristine,Pristine,700,6,10,0.94,32.82,0.91,29.03,0.05,192.11,2.08,92,-3.5,2,tetracycline,444.435,-1.19,3.3,20,7,1.202732459
paper sludge BC,Sludge,Pristine,Pristine,700,6,10,0.85,37.8,0.905,27.315,0.05,192.11,2.08,92,-3.5,2,tetracycline,444.435,-1.19,3.3,20,7,1.045275209
chicken manure BC,Sludge,Acid,Pristine,600,2,5,0.102007322,157.41,0.9,25.6,0.3,152.2,1.82,377,9.3,0.0761,levofloxacin,361.368,0.83,6.3,18.0684,5.26,1.508358207
Dairy manure BC,Sludge,Pristine,Pristine,400,2,10,0.476096013,21.02,0.828,12.17,0.1,152.2,1.82,377,9.3,0.3805,SMX,253.279,0.89,1.6,15,5.56,1.928117993
Dairy manure BC,Sludge,Pristine,Pristine,500,2,10,0.515175404,58.95,0.859,15.14,0.1,152.2,1.82,377,9.3,0.3805,SMX,253.279,0.89,1.6,15,5.56,1.896196279
Dairy manure BC,Sludge,Pristine,Pristine,600,2,10,0.375793799,207.81,0.924,13.81,0.1,152.2,1.82,377,9.3,0.3805,SMX,253.279,0.89,1.6,15,5.56,1.882728704
Dairy manure BC,Sludge,Pristine,Pristine,700,2,10,0.41065526,238.45,0.933,12.01,0.1,152.2,1.82,377,9.3,0.3805,SMX,253.279,0.89,1.6,15,5.56,1.744727495
Dairy manure BC,Sludge,Pristine,Pristine,800,2,10,0.459691587,251.57,0.997,6.78,0.1,152.2,1.82,377,9.3,0.3805,SMX,253.279,0.89,1.6,15,5.56,1.610833916
preserved wood BC,Plant,Pristine,Pristine,450,2,2,0.178309487,93.37,1.23,5.2,0.5,152.2,1.82,377,9.3,0.1522,BPA,228.29,3.32,9.6,4.5658,6.95,2.585026652
preserved wood BC,Plant,Pristine,Pristine,900,2,2,0.156075543,697.14,1.1,9.8,0.5,152.2,1.82,377,9.3,0.1522,BPA,228.29,3.32,9.6,4.5658,6.95,1.375717904
sludge BC,Sludge,Pristine,Pristine,700,2,20,0.715355805,52.7,1.03,17.5,0.2,152.2,1.82,377,9.3,0.09132,ciprofloxacin,331.346,0.8,6.09,15,6.3,1.698970004
sludge BC,Sludge,Pristine,Pristine,900,4,5,0.242636046,110.43,1.07,11.44,1,152.2,1.82,377,9.3,0.1522,PFOA,414.07,4.81,3.8,2,6.4,1.920818754
EDTA sludge BC,Sludge,Acid,Pristine,900,4,5,0.228333635,34.94,1.06,18.9,1,152.2,1.82,377,9.3,0.1522,PFOA,414.07,4.81,3.8,2,6.4,1.26760624
H2SO4 EDTA sludge BC,Sludge,Acid,Acid,900,4,5,0.261315417,110.86,1.09,12.97,1,152.2,1.82,377,9.3,0.1522,PFOA,414.07,4.81,3.8,2,6.4,2.045757491
fish scale BC,,Pristine,Pristine,600,2,10,0.454355764,13.84,0.86,36.79,0.1,152.2,1.82,377,9.3,0.3044,Diclofenac,296.148,4.5,4.15,10,5.74,1.825649403
ball milling fish scale BC,Bone,Pristine,Pristine,600,2,10,1.756570966,59.3,0.89,60.61,0.1,152.2,1.82,377,9.3,0.3044,Diclofenac,296.148,4.5,4.15,10,5.74,1.888737486
NP fish scale BC,Bone,Heteroatom,Heteroatom,600,2,10,0.453972699,208.8,0.93,68.16,0.1,152.2,1.82,377,9.3,0.3044,Diclofenac,296.148,4.5,4.15,10,5.74,0.400772137
swirled PB,Bone,Heteroatom,Pristine,600,2,10,0.255994043,95.36,0.87,51.83,0.1,152.2,1.82,377,9.3,0.3044,Diclofenac,296.148,4.5,4.15,10,5.74,1.085075352
swirled BMB,Bone,Heteroatom,Pristine,600,2,10,0.412845642,129.3,0.9,40.16,0.1,152.2,1.82,377,9.3,0.3044,Diclofenac,296.148,4.5,4.15,10,5.74,1.549289122
Rice Husk BC,Plant,Pristine,Pristine,400,1,10,0.19943923,44.5,0.916,32.936,0.1,192.11,2.08,92,-3.5,0.5,SMX,253.279,0.89,1.6,0.5,7.5,2.920818754
Rice Husk BC,Plant,Pristine,Pristine,550,1,10,0.642768632,262,0.932,25.712,0.1,192.11,2.08,92,-3.5,0.5,SMX,253.279,0.89,1.6,0.5,7.5,2.657577319
Rice Husk BC,Plant,Pristine,Pristine,700,1,10,0.427648385,231,0.948,18.488,0.1,192.11,2.08,92,-3.5,0.5,SMX,253.279,0.89,1.6,0.5,7.5,2.193820026
Rice Husk BC,Plant,Pristine,Pristine,850,1,10,0.228553299,334,0.964,11.264,0.1,192.11,2.08,92,-3.5,0.5,SMX,253.279,0.89,1.6,0.5,7.5,1.651695137
Sawdust BC,Plant,Pristine,Pristine,700,2,10,0.14,268.6,0.98,4.04,0.05,192.11,2.08,92,-3.5,0.19211,tetracycline,444.435,-1.19,3.3,200,3.6,2.494850022
FeS BC,Plant,Metal,Pristine,700,2,10,0.19,142.44,1.004,5.372857143,0.05,192.11,2.08,92,-3.5,0.19211,tetracycline,444.435,-1.19,3.3,200,3.6,1.171340103
Straw BC,Plant,Pristine,Pristine,700,2,10,0.194627595,448.75,1.028,6.705714286,0.2,192.11,2.08,92,-3.5,0.38422,tetracycline,444.435,-1.19,3.3,20,7,2.017728767
N Straw BC,Plant,Heteroatom,Pristine,350,2,10,0.157720345,400,1.012,8.038571429,0.2,192.11,2.08,92,-3.5,0.38422,tetracycline,444.435,-1.19,3.3,20,7,3.045757491
N Straw BC,Plant,Heteroatom,Pristine,700,2,10,0.141411708,417.239,1.107,9.371428571,0.2,192.11,2.08,92,-3.5,0.38422,tetracycline,444.435,-1.19,3.3,20,7,1.812479279
N Straw BC,Plant,Heteroatom,Pristine,800,2,10,0.129902543,478.03,1.117,10.70428571,0.2,192.11,2.08,92,-3.5,0.38422,tetracycline,444.435,-1.19,3.3,20,7,1.714442691
N Straw BC,Plant,Heteroatom,Pristine,900,2,10,0.130780939,570.74,1.122,12.03714286,0.2,192.11,2.08,92,-3.5,0.38422,tetracycline,444.435,-1.19,3.3,20,7,1.419075024
